checklist_id,checklist_tab,checklist_entry,category,mapping_type,guide_location,branch_name,exclusion_reason,source_note_refs,status,notes,objective_id,matched_objective_name,route_block,disposition,prototype_status,deferred_to,match_status,match_source,raw_sheet_row,raw_cell,raw_group,raw_status,raw_detail
CHK-BOOKS-2244,Books,There Be Dragons,general_book,Explicit exclusion,excluded,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,excluded_with_justification,TB-031A reviewed this broad regular-book checklist row and excluded it from required route coverage; optional broader library completion may be documented separately only if the project scope changes.,,,,,,,support_table_only,book_scope_review,461,A461,"Regular books, journals and spell tomes",N/N/N,"Author: Torhal Bjorik | Type: Book | Description: A book describing Dragons, their presence on Tamriel and their disappearance."
CHK-BOOKS-2245,Books,Thief,skill_book,Main-route prototype block,route_anchor_window,,,SN-000051-skill-books-and-reader.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000883,Skill Book: Thief,,anchored_window,anchored_window,route_anchor_window,matched,book_location_table,462,A462,"Regular books, journals and spell tomes",N/N/N,Author: Reven | Type: Skill Book - Pickpocket | Description: Part two of the fictional tale surrounding the adventures of Eslaf Erol.
CHK-BOOKS-2246,Books,Thief of Virtue,general_book,Explicit exclusion,excluded,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,excluded_with_justification,TB-031A reviewed this broad regular-book checklist row and excluded it from required route coverage; optional broader library completion may be documented separately only if the project scope changes.,,,,,,,support_table_only,book_scope_review,463,A463,"Regular books, journals and spell tomes",N/N/N,"Author: Anonymous/Unknown | Type: Book | Description: A bawdy tale of one thief's quest for coin, and capture of a lady's virtue"
CHK-BOOKS-2247,Books,"Thirsk, A Revised History (DB)",general_book,Explicit exclusion,excluded,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,excluded_with_justification,TB-031A reviewed this broad regular-book checklist row and excluded it from required route coverage; optional broader library completion may be documented separately only if the project scope changes.,,,,,,,support_table_only,book_scope_review,464,A464,"Regular books, journals and spell tomes",N/N/N,"Author: Anonymous/Unknown | Type: Book | Description: Chronicles the Nord mead hall of Thirsk circa 4E 201, focusing primarily on its chieftains"
CHK-BOOKS-2248,Books,Thonar's Journal,general_book,Main-route prototype block,TB-031E,,,SN-000054-base-dlc-quest-book-category-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001277,Thonar's Journal,,conditional_support,support_candidate_conditional,TB-031E,matched,objective_alias,465,A465,"Regular books, journals and spell tomes",N/N/N,Author: Thonar Silver-Blood | Type: Journal | Description: Revelations that Thonar Silver-Blood is having secret dealings with the Forsworn.
CHK-BOOKS-2249,Books,Three Thieves,skill_book,Main-route prototype block,route_anchor_window,,,SN-000051-skill-books-and-reader.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000898,Skill Book: Three Thieves,,anchored_window,anchored_window,route_anchor_window,matched,book_location_table,466,A466,"Regular books, journals and spell tomes",N/N/N,Author: Anonymous/Unknown | Type: Skill Book - Sneak | Description: Some thieves in Morrowind plan a heist
CHK-BOOKS-2250,Books,Touching the Sky (DG),general_book,Main-route prototype block,TB-034,,,SN-000027-dawnguard-quest-inventory.md | SN-000028-dawnguard-trophy-caveats.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000363,Touching the Sky,,dependency_anchor,dependency_anchor_pending,TB-034,matched,objective_alias,467,A467,"Regular books, journals and spell tomes",N/N/N,Author: Parmion Saldor | Type: Book | Description: Translated from Falmer Text by Calcelmo of Markarth
CHK-BOOKS-2251,Books,Trap (DB),general_book,Explicit exclusion,excluded,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,excluded_with_justification,TB-031A reviewed this broad regular-book checklist row and excluded it from required route coverage; optional broader library completion may be documented separately only if the project scope changes.,,,,,,,support_table_only,book_scope_review,468,A468,"Regular books, journals and spell tomes",N/N/N,"Author: Anonymous/Unknown | Type: Book | Description: A starving man steals money for food, but pays a high price for his action"
CHK-BOOKS-2252,Books,Treatise on Ayleidic Cities,general_book,Explicit exclusion,excluded,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,excluded_with_justification,TB-031A reviewed this broad regular-book checklist row and excluded it from required route coverage; optional broader library completion may be documented separately only if the project scope changes.,,,,,,,support_table_only,book_scope_review,469,A469,"Regular books, journals and spell tomes",N/N/N,Author: An Anonymous Scholar | Type: Book | Description: The history of Varsa Baalim and Mehrunes' Razor
CHK-BOOKS-2253,Books,Trials of St. Alessia,general_book,Explicit exclusion,excluded,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,excluded_with_justification,TB-031A reviewed this broad regular-book checklist row and excluded it from required route coverage; optional broader library completion may be documented separately only if the project scope changes.,,,,,,,support_table_only,book_scope_review,470,A470,"Regular books, journals and spell tomes",N/N/N,Author: Anonymous/Unknown | Type: Book | Description: Excerpt from a greater work detailing the creation of the Amulet of Kings
CHK-BOOKS-2254,Books,Troll Slaying,general_book,Explicit exclusion,excluded,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,excluded_with_justification,TB-031A reviewed this broad regular-book checklist row and excluded it from required route coverage; optional broader library completion may be documented separately only if the project scope changes.,,,,,,,support_table_only,book_scope_review,471,A471,"Regular books, journals and spell tomes",N/N/N,"Author: Finn | Type: Book | Description: A guide to identifying, fighting, and collecting fat from trolls"
