coordinate_record_id,location_record_id,objective_id,location_name,location_category,source_content,catalog_worldspace,coordinate_worldspace,world_id,world_name,map_marker_id,map_marker_name,map_marker_page,map_marker_icon_type,map_marker_editor_id,map_marker_form_id,map_marker_dest_form_id,x,y,z,coordinate_status,match_method,match_confidence,distance_scope,source_url,source_id,citations,notes
COORD-000305,LOC-000300,OBJ-002257,Goldenglow Estate,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,282,Goldenglow Estate,Goldenglow Estate,3,GoldenglowMapMarkerRef,108304,,155666,-97517,11120,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=155666&y=-97517&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000306,LOC-000301,OBJ-002258,Goldenhills Plantation,discoverable_non_clearable,ae_creation,Skyrim,Skyrim,1,skyrim,2499,Goldenhills Plantation (CC),Goldenhills Plantation,13,,,,-73249,657,,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-73249&y=657&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000307,LOC-000302,OBJ-002259,Great Lift at Alftand,discoverable_non_clearable,base_game,Blackreach,Skyrim,1,skyrim,105,Great Lift at Alftand,Great Lift at Alftand,8,,1016283,,80492,55441,-2255,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=80492&y=55441&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000308,LOC-000303,OBJ-002260,Great Lift at Mzinchaleft,discoverable_non_clearable,base_game,Blackreach,Skyrim,1,skyrim,106,Great Lift at Mzinchaleft,Great Lift at Mzinchaleft,8,,1016282,,7143,78164,-11172,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=7143&y=78164&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000309,LOC-000304,OBJ-002261,Great Lift at Raldbthar,discoverable_non_clearable,base_game,Blackreach,Skyrim,1,skyrim,107,Great Lift at Raldbthar,Great Lift at Raldbthar,8,,1016281,,89746,28146,-5810,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=89746&y=28146&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000310,LOC-000305,OBJ-002262,Gromm's Pass,discoverable_non_clearable,ae_creation,Skyrim,Skyrim,1,skyrim,2489,Gromm's Pass (CC),Gromm's Pass,4,,,,180407,-126763,,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=180407&y=-126763&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000311,LOC-000306,OBJ-002263,Haafingar Stormcloak Camp,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,335,Haafingar Stormcloak Camp,Haafingar Stormcloak Camp,17,MilitaryCampHaafingarSonsMapMarker,610198,,-92574,89629,-12200,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-92574&y=89629&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000312,LOC-000307,OBJ-002264,Half-Moon Mill,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,358,Half-Moon Mill,Half-Moon Mill,14,HalfMoonMillMapMarker,90992,,-42818,-58192,955,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-42818&y=-58192&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000313,LOC-000308,OBJ-002265,Heartwood Mill,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,360,Heartwood Mill,Heartwood Mill,14,,90959,,133151,-95797,10726,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=133151&y=-95797&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000314,LOC-000309,OBJ-002266,Hela's Folly,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,310,Hela's Folly,Hela's Folly,9,,90796,,51132,124633,-14000,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=51132&y=124633&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000315,LOC-000310,OBJ-002267,Helgen,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,342,Helgen,Helgen,2,,96128,,18350,-79481,9204,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=18350&y=-79481&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000316,LOC-000311,OBJ-002268,Heljarchen Hall,discoverable_non_clearable,hearthfire,Skyrim,Skyrim,1,skyrim,2281,Heljarchen Hall (HF),Heljarchen Hall,2,,16846312,,31439,38616,-5747,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=31439&y=38616&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000317,LOC-000312,OBJ-002269,Hendraheim,discoverable_non_clearable,ae_creation,Skyrim,Skyrim,1,skyrim,2488,Hendraheim (CC),Hendraheim (place),51,,,,-80675,-30064,,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-80675&y=-30064&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000318,LOC-000313,OBJ-002270,High Hrothgar,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,125,High Hrothgar,High Hrothgar,6,HighHrothgarMapMarker,90962,,52071,-36267,22569,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=52071&y=-36267&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000319,LOC-000314,OBJ-002271,Hjaalmarch Imperial Camp,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,175,Hjaalmarch Imperial Camp,Hjaalmarch Imperial Camp,16,MilitaryCampHjaalmarchImperialMapMarker,90745,,-19540,79464,-13768,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-19540&y=79464&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000320,LOC-000315,OBJ-002272,Hjaalmarch Stormcloak Camp,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,333,Hjaalmarch Stormcloak Camp,Hjaalmarch Stormcloak Camp,17,MilitaryCampHjaalmarchSonsMapMarker,90746,,-10858,84545,-12792,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-10858&y=84545&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000321,LOC-000316,OBJ-002273,Hlaalu Farm,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,120,Hlaalu Farm,Hlaalu Farm,13,HlaaluFarmMapMarkerRef,90965,,146687,33898,-13689,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=146687&y=33898&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000322,LOC-000317,OBJ-002274,Hollyfrost Farm,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,119,Hollyfrost Farm,Hollyfrost Farm,13,HollyfrostFarmMapMarkerRef,90968,,149758,35761,-13237,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=149758&y=35761&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000323,LOC-000318,OBJ-002275,Honningbrew Meadery,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,279,Honningbrew Meadery,Honningbrew Meadery,3,HonningbrewMeaderyMapMarker,230803,,30930,-17711,-4361,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=30930&y=-17711&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000324,LOC-000319,OBJ-002276,Hrothmund's Barrow,discoverable_non_clearable,dragonborn,Solstheim,Solstheim,2,solstheim,2554,Hrothmund's Barrow,Hrothmund's Barrow,4,,33651632,,43520,75284,9872,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=43520&y=75284&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000325,LOC-000320,OBJ-002277,Hunter's Rest,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,289,Hunter's Rest,Hunter's Rest,30,,1004210,,-56672,-54925,1559,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-56672&y=-54925&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000326,LOC-000321,OBJ-002278,Hvitkald Peak,discoverable_non_clearable,base_game,Solstheim,Solstheim,2,solstheim,2508,Hvitkald Peak,Hvitkald Peak,11,DLC2HvitkaldPeakMapMarker,33777137,,32748,53603,9485,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=32748&y=53603&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000327,LOC-000322,OBJ-002279,Icewater Jetty,discoverable_non_clearable,dawnguard,Skyrim,Skyrim,1,skyrim,2292,Icewater Jetty (DG),Icewater Jetty,33,DLC1VolkiharFerryRef,33590849,,-151118,122294,-13915,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-151118&y=122294&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000328,LOC-000323,OBJ-002280,Irkngthand,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,114,Irkngthand,Irkngthand,8,IrkngthandMapMarkerRef,90731,,77331,26481,-6476,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=77331&y=26481&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000329,LOC-000324,OBJ-002281,Ivarstead,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,341,Ivarstead,Ivarstead,2,IvarsteadMapMarker,96145,,76375,-64263,10819,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=76375&y=-64263&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000330,LOC-000325,OBJ-002282,Japhet's Folly,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,287,Japhet's Folly,Japhet's Folly,9,,90693,,164461,124926,1507,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=164461&y=124926&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000331,LOC-000326,OBJ-002283,Karthspire,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,4,Karthspire,Karthspire,5,KarthspireMapMarker,90732,,-132337,6656,-7163,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-132337&y=6656&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000332,LOC-000327,OBJ-002284,Karthwasten,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,340,Karthwasten,Karthwasten,2,KarthwastenMapMarkerREF,96154,,-132748,38549,-6194,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-132748&y=38549&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000333,LOC-000328,OBJ-002285,Katla's Farm,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,323,Katla's Farm,Katla's Farm,21,SolitudeStablesMapMarker,90974,,-74344,96470,-11512,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-74344&y=96470&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000334,LOC-000329,OBJ-002286,Kjenstag Ruins,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,221,Kjenstag Ruins,Kjenstag Ruins,32,,798447,,-18316,72237,-12779,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-18316&y=72237&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000335,LOC-000330,OBJ-002287,Kolskeggr Mine,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,206,Kolskeggr Mine,Kolskeggr Mine,15,KolskeggrMineMapMarkerREF,132381,,-148569,14192,-5989,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-148569&y=14192&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000336,LOC-000331,OBJ-002288,Korvanjund,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,254,Korvanjund,Korvanjund,7,KorvanjundMapMarker,90660,,55349,34571,-8172,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=55349&y=34571&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000337,LOC-000332,OBJ-002289,Kynesgrove,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,285,Kynesgrove,Kynesgrove,3,KynesgroveMapMarker,96161,,134947,11395,-12200,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=134947&y=11395&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000338,LOC-000333,OBJ-002290,Lakeview Manor,discoverable_non_clearable,hearthfire,Skyrim,Skyrim,1,skyrim,2279,Lakeview Manor (HF),Lakeview Manor,2,BYOHHouse1MapMarker,16789674,,-9652,-69337,3409,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-9652&y=-69337&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000339,LOC-000334,OBJ-002291,Largashbur,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,270,Largashbur,Largashbur,28,LargashburMapMarker,90735,,135308,-110597,11142,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=135308&y=-110597&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000340,LOC-000335,OBJ-002292,Last Vigil,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,2294,Last Vigil (DB),Last Vigil,5,DLC2EbonyWarriorMapMarker,33735835,,195470,-74127,15405,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=195470&y=-74127&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000341,LOC-000336,OBJ-002293,Left Hand Mine,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,208,Left Hand Mine,Left Hand Mine,15,LeftHandMineMapMarker,90980,,-165487,-314,-4357,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-165487&y=-314&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000342,LOC-000337,OBJ-002294,Loreius Farm,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,347,Loreius Farm,Loreius Farm,19,LoreiusMapMarker,90983,,32789,26085,-6761,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=32789&y=26085&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000343,LOC-000338,OBJ-002295,Lost Prospect Mine,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,204,Lost Prospect Mine,Lost Prospect Mine,15,,866616,,197183,-90007,7548,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=197183&y=-90007&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000344,LOC-000339,OBJ-002296,Lower Steepfall Burrow,map_marker_duplicate,base_game,Skyrim,Skyrim,1,skyrim,13,Lower Steepfall Burrow,Lower Steepfall Burrow,4,,1003495,,-130864,120264,-13663,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-130864&y=120264&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000345,LOC-000340,OBJ-002297,Lund's Hut,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,295,Lund's Hut,Lund's Hut,30,,943779,,-91152,17542,-3784,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-91152&y=17542&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000346,LOC-000341,OBJ-002298,Markarth,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,201,Markarth,Markarth,44,,115594,,-174024,5255,-3322,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-174024&y=5255&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000347,LOC-000342,OBJ-002299,Markarth Stables,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,320,Markarth Stables,Markarth Stables,21,MarkarthStablesMapMarker,955951,,-171097,6922,-3937,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-171097&y=6922&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000348,LOC-000343,OBJ-002300,Meeko's Shack,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,288,Meeko's Shack,Meeko's Shack,30,,1011473,,-72132,76174,-12660,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-72132&y=76174&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000349,LOC-000344,OBJ-002301,Merryfair Farm,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,118,Merryfair Farm,Merryfair Farm,13,MerryFairMapMarker,157951,,166304,-88702,11064,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=166304&y=-88702&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000350,LOC-000345,OBJ-002302,Mistveil Keep,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,276,Mistveil Keep,Mistveil Keep,35,MistveilKeepMapMarker,804017,,173482,-99979,11522,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=173482&y=-99979&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000351,LOC-000346,OBJ-002303,Mixwater Mill,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,359,Mixwater Mill,Mixwater Mill,14,,90989,,109029,-6469,-13171,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=109029&y=-6469&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000352,LOC-000347,OBJ-002304,Mor Khazgur,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,269,Mor Khazgur,Mor Khazgur,28,MorKhazgurMapMarkerREF,90759,,-151658,81847,-5581,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-151658&y=81847&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000353,LOC-000348,OBJ-002305,Morthal,discoverable_non_clearable,base_game,Skyrim,Skyrim,1,skyrim,213,Morthal,Morthal,48,MorthalMapMarkerRef,96176,,-38640,66734,-13244,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-38640&y=66734&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000354,LOC-000349,OBJ-002306,Mortrag Peak,discoverable_non_clearable,base_game,Solstheim,Solstheim,2,solstheim,2505,Mortrag Peak,Mortrag Peak,11,DLC2MortragPeakMapMarker,33792713,,33517,82146,13547,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=33517&y=82146&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000355,LOC-000350,OBJ-002307,Mount Moesring,discoverable_non_clearable,base_game,Solstheim,Solstheim,2,solstheim,2506,Mount Moesring,Mount Moesring,11,DLC2MountMoesringMapMarker,33792711,,42318,64114,14260,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=42318&y=64114&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000356,LOC-000351,OBJ-002308,Myrwatch,discoverable_non_clearable,ae_creation,Skyrim,Skyrim,1,skyrim,2330,Myrwatch (CC),Myrwatch (place),31,,0,,-24136,62155,0,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-24136&y=62155&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
