mr_section,record_type,objective_id,objective_name,coverage_status,player_facing_cue,player_facing_location,completion_status,notes
MR-065,objective,OBJ-001399,"Fishing Mastery, v2",staged_for_fishing_route_resolution,"Fishing Mastery, v2",Fishing route-resolution hold,staged_for_fishing_route_resolution,MR-065 keeps Fishing documents with the unresolved per-species Fishing route instead of closing them under broad book/document cleanup. SN-000199-books-spells-documents-route.md; inherited from SN-000198.
MR-065,objective,OBJ-001400,"Fishing Mastery, v3",staged_for_fishing_route_resolution,"Fishing Mastery, v3",Fishing route-resolution hold,staged_for_fishing_route_resolution,MR-065 keeps Fishing documents with the unresolved per-species Fishing route instead of closing them under broad book/document cleanup. SN-000199-books-spells-documents-route.md; inherited from SN-000198.
MR-065,objective,OBJ-001401,"Fishing Mastery, v4",staged_for_fishing_route_resolution,"Fishing Mastery, v4",Fishing route-resolution hold,staged_for_fishing_route_resolution,MR-065 keeps Fishing documents with the unresolved per-species Fishing route instead of closing them under broad book/document cleanup. SN-000199-books-spells-documents-route.md; inherited from SN-000198.
MR-065,objective,OBJ-001402,"Fishing Mastery, v5",staged_for_fishing_route_resolution,"Fishing Mastery, v5",Fishing route-resolution hold,staged_for_fishing_route_resolution,MR-065 keeps Fishing documents with the unresolved per-species Fishing route instead of closing them under broad book/document cleanup. SN-000199-books-spells-documents-route.md; inherited from SN-000198.
MR-065,objective,OBJ-001444,List of Arctic Fish,staged_for_fishing_route_resolution,List of Arctic Fish,Fishing route-resolution hold,staged_for_fishing_route_resolution,MR-065 keeps Fishing documents with the unresolved per-species Fishing route instead of closing them under broad book/document cleanup. SN-000199-books-spells-documents-route.md; inherited from SN-000198.
MR-065,objective,OBJ-001445,List of Fair Weather Fish,staged_for_fishing_route_resolution,List of Fair Weather Fish,Fishing route-resolution hold,staged_for_fishing_route_resolution,MR-065 keeps Fishing documents with the unresolved per-species Fishing route instead of closing them under broad book/document cleanup. SN-000199-books-spells-documents-route.md; inherited from SN-000198.
MR-065,objective,OBJ-001446,List of Rainy Weather Fish,staged_for_fishing_route_resolution,List of Rainy Weather Fish,Fishing route-resolution hold,staged_for_fishing_route_resolution,MR-065 keeps Fishing documents with the unresolved per-species Fishing route instead of closing them under broad book/document cleanup. SN-000199-books-spells-documents-route.md; inherited from SN-000198.
MR-065,objective,OBJ-001447,List of Rare Fish,staged_for_fishing_route_resolution,List of Rare Fish,Fishing route-resolution hold,staged_for_fishing_route_resolution,MR-065 keeps Fishing documents with the unresolved per-species Fishing route instead of closing them under broad book/document cleanup. SN-000199-books-spells-documents-route.md; inherited from SN-000198.
MR-065,objective,OBJ-001448,List of Underground Fish,staged_for_fishing_route_resolution,List of Underground Fish,Fishing route-resolution hold,staged_for_fishing_route_resolution,MR-065 keeps Fishing documents with the unresolved per-species Fishing route instead of closing them under broad book/document cleanup. SN-000199-books-spells-documents-route.md; inherited from SN-000198.
MR-065,objective,OBJ-001487,Notice: Fishing Contest,tb044_closed,TB-044 closeout: Notice: Fishing Contest,"Viriya Fishing, Bronze Water, and Wave Breaker",complete,TB-044 reads Notice: Fishing Contest when Viriya starts No Contest. SN-000232-viriya-fishing-chain-route.md
MR-065,objective,OBJ-001545,Wanted: A Seafood Feast,tb044_closed,TB-044 closeout: Wanted: A Seafood Feast,"Viriya Fishing, Bronze Water, and Wave Breaker",complete,TB-044 reads Wanted: A Seafood Feast when Viriya starts The Ultimate Feast. SN-000232-viriya-fishing-chain-route.md
MR-065,objective,OBJ-001546,Wanted: Fishing Tutor,tb044_closed,TB-044 closeout: Wanted: Fishing Tutor,"Viriya Fishing, Bronze Water, and Wave Breaker",complete,TB-044 reads Wanted: Fishing Tutor when Viriya starts Private Lessons. SN-000232-viriya-fishing-chain-route.md
MR-065,objective,OBJ-001325,Note from Mogrul,needs_route_resolution,Note from Mogrul remains open,"Books, Spells, and Documents",NEEDS ROUTE RESOLUTION,Source check confirms Note from Mogrul has no fixed location field or deterministic pickup path; keep unresolved. SN-000216.
MR-065,summary,TB-035-MR-065,"Books, Spells, And Documents coverage summary",processed_now,"Books, Spells, and Documents","Books, Spells, and Documents",complete_with_staged_master_and_fishing_rows,"Processed all 90 skill-book title objectives plus Reader, all 154 spell-tome objectives, Black Book title/set confirmation, Winds of Change final default switch, Oghma hold, master ritual quest/document gates, Fishing document holds, and Note from Mogrul inherited resolution hold. SN-000199-books-spells-documents-route.md."
MR-066,summary,TB-035-MR-066,"Crafting, Enchanting, Alchemy, And Investments coverage summary",processed_now,Crafting/enchantment/alchemy/investment reconciliation,"Crafting, Enchanting, Alchemy, and Investments",complete_with_staged_rows,"Processed practical crafting checks, 59 enchantment-learning rows, 190 alchemy ingredient-effect rows, 50 merchant investment/audit rows, Artificer, Hard Worker, and Golden Touch checkpoint. SN-000200-crafting-enchanting-alchemy-investments-route.md."
MR-066,objective,OBJ-002751,Artificer Trophy Set,completed_or_confirmed_now,Enchant one disposable item after earlier smithing and potion crafts,"Crafting, Enchanting, Alchemy, and Investments",complete,MR-066 closes the missing enchanted-item leg while earlier route text already made a smithed item and potion. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,objective,OBJ-002752,Hard Worker Trophy Set,confirmed_complete,"Wood chopped, food cooked, and ore mined","Crafting, Enchanting, Alchemy, and Investments",complete,MR-066 confirms earlier Hard Worker actions from MR-003/MR-005/MR-007 rather than repeating them. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,objective,OBJ-002778,Golden Touch Trophy Set,checkpoint_placed,Check 100000 gold before final spending,"Crafting, Enchanting, Alchemy, and Investments",complete_or_staged_until_gold_total,MR-066 places the economy checkpoint before investments and final property/material spending. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,crafting_system,CRAFTSYS-000001,Alchemy,confirmed_or_represented,Crafting system - Alchemy,"Crafting, Enchanting, Alchemy, and Investments",complete_or_represented_by_existing_objectives,MR-066 practical-system table reconciles Alchemy. Catalog status represented_existing_objectives. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,crafting_system,CRAFTSYS-000002,Enchanting,completed_or_confirmed_now,Crafting system - Enchanting,"Crafting, Enchanting, Alchemy, and Investments",complete_after_artificer_enchant,MR-066 practical-system table reconciles Enchanting. Catalog status represented_existing_objectives. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,crafting_system,OBJ-002754,Staff Enchanting,confirmed_or_represented,Crafting system - Staff Enchanting,"Crafting, Enchanting, Alchemy, and Investments",complete_or_represented_by_existing_objectives,MR-066 practical-system table reconciles Staff Enchanting. Catalog status new_objective_added. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,crafting_system,CRAFTSYS-000004,Smithing,confirmed_or_represented,Crafting system - Smithing,"Crafting, Enchanting, Alchemy, and Investments",complete_or_represented_by_existing_objectives,MR-066 practical-system table reconciles Smithing. Catalog status represented_existing_objectives. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,crafting_system,OBJ-002753,Atronach Forge,confirmed_or_represented,Crafting system - Atronach Forge,"Crafting, Enchanting, Alchemy, and Investments",complete_or_represented_by_existing_objectives,MR-066 practical-system table reconciles Atronach Forge. Catalog status new_objective_added. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,crafting_system,CRAFTSYS-000006,Baking,staged_for_homes_section,Crafting system - Baking,"Crafting, Enchanting, Alchemy, and Investments",staged_for_mr069,MR-066 practical-system table reconciles Baking. Catalog status checklist_deferred. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,crafting_system,CRAFTSYS-000007,Bone Forge,confirmed_or_represented,Crafting system - Bone Forge,"Crafting, Enchanting, Alchemy, and Investments",complete_or_represented_by_existing_objectives,MR-066 practical-system table reconciles Bone Forge. Catalog status represented_existing_objectives. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,crafting_system,CRAFTSYS-000008,Construction,staged_for_homes_section,Crafting system - Construction,"Crafting, Enchanting, Alchemy, and Investments",staged_for_mr069,MR-066 practical-system table reconciles Construction. Catalog status represented_existing_objectives. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,crafting_system,CRAFTSYS-000009,Cooking,confirmed_or_represented,Crafting system - Cooking,"Crafting, Enchanting, Alchemy, and Investments",complete_or_represented_by_existing_objectives,MR-066 practical-system table reconciles Cooking. Catalog status represented_existing_objectives. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,crafting_system,OBJ-002755,Imbuing Chamber,confirmed_or_represented,Crafting system - Imbuing Chamber,"Crafting, Enchanting, Alchemy, and Investments",complete_or_represented_by_existing_objectives,MR-066 practical-system table reconciles Imbuing Chamber. Catalog status new_objective_added. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,crafting_system,CRAFTSYS-000011,Mining,confirmed_or_represented,Crafting system - Mining,"Crafting, Enchanting, Alchemy, and Investments",complete_or_represented_by_existing_objectives,MR-066 practical-system table reconciles Mining. Catalog status represented_existing_objectives. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,crafting_system,CRAFTSYS-000012,Smelting,confirmed_or_represented,Crafting system - Smelting,"Crafting, Enchanting, Alchemy, and Investments",complete_or_represented_by_existing_objectives,MR-066 practical-system table reconciles Smelting. Catalog status route_action_only. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,crafting_system,CRAFTSYS-000013,Tanning,confirmed_or_represented,Crafting system - Tanning,"Crafting, Enchanting, Alchemy, and Investments",complete_or_represented_by_existing_objectives,MR-066 practical-system table reconciles Tanning. Catalog status route_action_only. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,objective,OBJ-002507,Learn Enchantment: Absorb Health,learn_or_return_staged,Learn enchantment: Absorb Health,"Crafting, Enchanting, Alchemy, and Investments",complete_if_known_else_all_perks_return,MR-066 names the disposable source item type and preserves unique-only items. Source record ENCH-000041. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,objective,OBJ-002508,Learn Enchantment: Absorb Magicka,learn_or_return_staged,Learn enchantment: Absorb Magicka,"Crafting, Enchanting, Alchemy, and Investments",complete_if_known_else_all_perks_return,MR-066 names the disposable source item type and preserves unique-only items. Source record ENCH-000042. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,objective,OBJ-002509,Learn Enchantment: Absorb Stamina,learn_or_return_staged,Learn enchantment: Absorb Stamina,"Crafting, Enchanting, Alchemy, and Investments",complete_if_known_else_all_perks_return,MR-066 names the disposable source item type and preserves unique-only items. Source record ENCH-000043. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,objective,OBJ-002516,Learn Enchantment: Banish,learn_or_return_staged,Learn enchantment: Banish,"Crafting, Enchanting, Alchemy, and Investments",complete_if_known_else_all_perks_return,MR-066 names the disposable source item type and preserves unique-only items. Source record ENCH-000050. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,objective,OBJ-002510,Learn Enchantment: Chaos Damage,learn_or_return_staged,Learn enchantment: Chaos Damage,"Crafting, Enchanting, Alchemy, and Investments",complete_if_known_else_all_perks_return,MR-066 names the disposable source item type and preserves unique-only items. Source record ENCH-000044. SN-000200-crafting-enchanting-alchemy-investments-route.md.
MR-066,objective,OBJ-002495,Learn Enchantment: Dark Moon,learn_or_return_staged,Learn enchantment: Dark Moon,"Crafting, Enchanting, Alchemy, and Investments",complete_if_known_else_all_perks_return,MR-066 names the disposable source item type and preserves unique-only items. Source record ENCH-000029. SN-000200-crafting-enchanting-alchemy-investments-route.md.
