objective_id,objective_name,category,subcategory,route_placement,guide_literal_id_match,guide_name_match,internal_coverage_row_count,audit_status,coverage_statuses,completion_statuses,guide_locations,recommended_action,notes
OBJ-001744,Unique Item: Balbus's Fork,unique_item,unique_misc_item,main_route,Y,Y,3,covered_by_internal_coverage,NEEDS ROUTE RESOLUTION | needs_route_resolution | needs_route_resolution_reaffirmed,NEEDS ROUTE RESOLUTION | needs_route_resolution | unresolved_random_encounter,"Collectible Reconciliation | Final Reconciliation | Security, Shadowmere, And The Brotherhood Endgame",none,
OBJ-001745,Unique Item: The Dancer's Flute,unique_item,unique_misc_item,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Windhelm Murder Investigation And White Phial,none,
OBJ-001746,Unique Item: Exquisite Sapphire,unique_item,unique_misc_item,main_route,N,N,4,covered_by_internal_coverage,held_for_later | placed_in_guide | redistributed_or_gated,complete | held_for_paid_in_full_completion | held_for_riften_letter_handoff,"Fahlbtharz, Deathbrand, And Karstaag | Ghosts Of The Tribunal And Trueflame | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",none,
OBJ-001747,Unique Item: Michaela's Flagon,unique_item,unique_misc_item,main_route,N,N,1,covered_by_internal_coverage,retrospectively_placed_in_guide,complete,"High Hrothgar, Ustengrav, Morthal, and the Embassy",none,
OBJ-001748,Unique Item: Skull (Dragonborn),unique_item,unique_misc_item,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
OBJ-001749,Unique Item: Ysgramor's Soup Spoon,unique_item,unique_misc_item,main_route,N,N,2,covered_by_internal_coverage,acquired_now | placed_in_guide,complete,Riften Thaneship Frost And Rift Roads | Windhelm Murder Investigation And White Phial,none,
OBJ-001750,Leveled Reward: Chillrend,unique_item,leveled_weapon_reward_parent,main_route,N,N,2,covered_by_internal_coverage,held_hard_gate | placed_in_guide,complete | staged_for_level_46_riftweald_entry,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key,none,
OBJ-001751,Leveled Reward: Dragonbane,unique_item,leveled_weapon_reward_parent,main_route,N,N,2,covered_by_internal_coverage,not_acquired_here | placed_in_guide,complete | staged_for_level_46_sky_haven_dragonbane,Karthspire Sky Haven And Dragonbane | Main Quest Staging Before Sky Haven,none,
OBJ-001752,Leveled Reward: Gauldur Blackblade,unique_item,leveled_weapon_reward_parent,main_route,N,N,1,covered_by_internal_coverage,retrospectively_moved_earlier_after_gate,complete,Potema Shield Of Solitude And Bone Wolf,none,
OBJ-001753,Leveled Reward: Gauldur Blackbow,unique_item,leveled_weapon_reward_parent,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Gauldur Legend Finale,none,
OBJ-001754,Leveled Reward: Lunar Iron Mace,unique_item,leveled_weapon_reward_parent,main_route,N,N,1,covered_by_internal_coverage,conditional_spawn_recorded,conditional_on_random_lunar_spawn,Halted Stream And Silent Moons Level Gate,none,
OBJ-001755,Leveled Reward: Lunar Iron Sword,unique_item,leveled_weapon_reward_parent,main_route,N,N,1,covered_by_internal_coverage,conditional_spawn_recorded,conditional_on_random_lunar_spawn,Halted Stream And Silent Moons Level Gate,none,
OBJ-001756,Leveled Reward: Lunar Iron War Axe,unique_item,leveled_weapon_reward_parent,main_route,N,N,1,covered_by_internal_coverage,conditional_spawn_recorded,conditional_on_random_lunar_spawn,Halted Stream And Silent Moons Level Gate,none,
OBJ-001757,Leveled Reward: Lunar Steel Mace,unique_item,leveled_weapon_reward_parent,main_route,N,N,1,covered_by_internal_coverage,conditional_spawn_recorded,conditional_on_random_lunar_spawn,Halted Stream And Silent Moons Level Gate,none,
OBJ-001758,Leveled Reward: Lunar Steel Sword,unique_item,leveled_weapon_reward_parent,main_route,N,N,1,covered_by_internal_coverage,conditional_spawn_recorded,conditional_on_random_lunar_spawn,Halted Stream And Silent Moons Level Gate,none,
OBJ-001759,Leveled Reward: Lunar Steel War Axe,unique_item,leveled_weapon_reward_parent,main_route,N,N,1,covered_by_internal_coverage,conditional_spawn_recorded,conditional_on_random_lunar_spawn,Halted Stream And Silent Moons Level Gate,none,
OBJ-001760,Leveled Reward: Miraak's Sword,unique_item,leveled_weapon_reward_parent,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Miraak Finale, Lost Knowledge, And Last Black Books",none,
OBJ-001761,Leveled Reward: Miraak's Staff,unique_item,leveled_weapon_reward_parent,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Miraak Finale, Lost Knowledge, And Last Black Books",none,
OBJ-001762,Leveled Reward: Nightingale Blade,unique_item,leveled_weapon_reward_parent,main_route,N,N,2,covered_by_internal_coverage,held_hard_gate | placed_in_guide,complete | staged_for_level_46_thieves_rewards,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key,none,
OBJ-001763,Leveled Reward: Nightingale Bow,unique_item,leveled_weapon_reward_parent,main_route,N,N,2,covered_by_internal_coverage,held_hard_gate | placed_in_guide,complete | staged_for_level_46_thieves_rewards,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key,none,
OBJ-001764,Leveled Reward: The Pale Blade,unique_item,leveled_weapon_reward_parent,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen",none,
OBJ-001765,Leveled Reward: Miraak (Dragon Priest Mask),unique_item,leveled_armor_reward_parent,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Miraak Finale, Lost Knowledge, And Last Black Books",none,
OBJ-001766,Leveled Reward: Nightingale Armor,unique_item,leveled_armor_reward_parent,main_route,N,N,2,covered_by_internal_coverage,placed_in_guide | threshold_checked_not_acquired,complete | staged_for_late_thieves_chain,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key,none,
OBJ-001767,Leveled Reward: Nightingale Boots,unique_item,leveled_armor_reward_parent,main_route,N,N,2,covered_by_internal_coverage,placed_in_guide | threshold_checked_not_acquired,complete | staged_for_late_thieves_chain,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key,none,
OBJ-001768,Leveled Reward: Nightingale Gloves,unique_item,leveled_armor_reward_parent,main_route,N,N,2,covered_by_internal_coverage,placed_in_guide | threshold_checked_not_acquired,complete | staged_for_late_thieves_chain,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key,none,
OBJ-001769,Leveled Reward: Nightingale Hood,unique_item,leveled_armor_reward_parent,main_route,N,N,2,covered_by_internal_coverage,placed_in_guide | threshold_checked_not_acquired,complete | staged_for_late_thieves_chain,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key,none,
OBJ-001770,Leveled Reward: Shield of Solitude,unique_item,leveled_armor_reward_parent,main_route,N,N,2,covered_by_internal_coverage,held_for_level_gate | placed_in_guide,complete | staged_for_level_40_reward,Potema Shield Of Solitude And Bone Wolf | Solitude Coast Wild Horse And Wolfskull,none,
OBJ-001771,Leveled Reward: Amulet of Articulation,unique_item,leveled_clothing_reward_parent,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Guild Restoration And Amulet Of Articulation,none,
OBJ-001772,Leveled Reward: Mage's Circlet,unique_item,leveled_clothing_reward_parent,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Fellglow Keep And Good Intentions,none,
OBJ-001773,Collectible Set: Stones of Barenziah,collectible,stone_of_barenziah_set,main_route,N,N,4,covered_by_internal_coverage,counter_advanced | tracking_continued,in_progress | in_progress_proudspire_gate,"Collectible Reconciliation | Companions Finale, Totems, And Beast-Blood Preservation | Fellglow Keep And Good Intentions | Windhelm Murder Investigation And White Phial",none,
OBJ-001774,Stone of Barenziah: Whiterun,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,acquired_now,in_progress_collectible_member,First Day In Whiterun,none,
OBJ-001775,Stone of Barenziah: Whiterun,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Guild Restoration And Amulet Of Articulation,none,
OBJ-001776,Stone of Barenziah: Whiterun,collectible,stone_of_barenziah_member,main_route,N,N,2,covered_by_internal_coverage,Jorrvaskr_stone_held_until_prerequisite | placed_in_guide,complete | staged_for_post_glory_jorrvaskr_pass,"Companions Entry | Companions Finale, Totems, And Beast-Blood Preservation",none,
OBJ-001777,Stone of Barenziah: Solitude,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,acquired_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,none,
OBJ-001778,Stone of Barenziah: Solitude,collectible,stone_of_barenziah_member,main_route,N,N,3,covered_by_internal_coverage,collectible_member_completed | dependency_unlocked_not_acquired | staged_for_later_gate,complete | staged_for_property_economy_route | staged_for_proudspire_purchase,Collectible Reconciliation | Homes Household Services Pets And Mounts | Solitude Coast Wild Horse And Wolfskull,none,
OBJ-001779,Stone of Barenziah: Riften,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,acquired_now,complete,First Riften Visit And Guild Doorway,none,
OBJ-001780,Stone of Barenziah: Windhelm,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Windhelm Murder Investigation And White Phial,none,
OBJ-001781,Stone of Barenziah: Windhelm,collectible,stone_of_barenziah_member,main_route,N,N,2,covered_by_internal_coverage,not_completed_here | placed_in_guide,complete | staged_for_dark_brotherhood_mourning_never_comes_bundle,First Brotherhood Contracts And Muiri's Revenge | Windhelm Murder Investigation And White Phial,none,
OBJ-001782,Stone of Barenziah: Markarth,collectible,stone_of_barenziah_member,main_route,N,N,2,covered_by_internal_coverage,acquired_now | audited_not_acquired_here,complete | staged_for_forsworn_conspiracy_thonar_visit,Markarth Nchuand-Zel And Old Hroldan | Markarth Prison Daedric Rites And Reach Redoubts,none,
OBJ-001783,Stone of Barenziah: Markarth,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,acquired_now,complete,Markarth Nchuand-Zel And Old Hroldan,none,
OBJ-001784,Stone of Barenziah: College of Winterhold,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Winterhold, College Entry, And Saarthal",none,
OBJ-001785,Stone of Barenziah: Dead Crone Rock,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,retrospectively_confirmed_complete,complete,"Dawnstar, Vaermina, and Cold-Weather Setup",none,
OBJ-001786,Stone of Barenziah: Black-Briar Lodge,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,acquired_now,complete,Riften Thaneship Frost And Rift Roads,none,
OBJ-001787,Stone of Barenziah: Ansilvund,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Windhelm Follow-Up And Eastmarch Roads,none,
OBJ-001788,Stone of Barenziah: Stony Creek Cave,collectible,stone_of_barenziah_member,main_route,N,N,2,covered_by_internal_coverage,not_routed_here | placed_in_guide,complete | staged_for_bards_and_collectible_bundle,Bards College Lost Library And Instrument Roads | Windhelm Follow-Up And Eastmarch Roads,none,
OBJ-001789,Stone of Barenziah: Rannveig's Fast,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,retrospectively_confirmed_complete,complete,"Dawnstar, Pale Blade, and Heljarchen",none,
OBJ-001790,Stone of Barenziah: Fellglow Keep,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Fellglow Keep And Good Intentions,none,
OBJ-001791,Stone of Barenziah: Dainty Sload,collectible,stone_of_barenziah_member,main_route,N,N,2,covered_by_internal_coverage,not_acquired_here | placed_in_guide,complete | staged_for_dainty_sload_bundle,"Solitude Coast Wild Horse And Wolfskull | Whispers, Solitude Jobs, And The Wedding Assassination",none,
OBJ-001792,Stone of Barenziah: Sunderstone Gorge,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,retrospectively_confirmed_complete,complete,Guardian Stones Cache and Whiterun Farm Loop,none,
OBJ-001793,Stone of Barenziah: Yngvild,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen",none,
OBJ-001794,Stone of Barenziah: Hob's Fall Cave,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Bards College Lost Library And Instrument Roads,none,
OBJ-001795,Stone of Barenziah: Reeking Cave or Thalmor Embassy,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Main Quest Staging Before Sky Haven,none,
OBJ-001796,Stone of Barenziah: Pinewatch Bandit's Sanctuary,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,acquired_now,in_progress_collectible_member,Southern Warm Corridor,none,
OBJ-001797,Stone of Barenziah: Dark Brotherhood Sanctuary,collectible,stone_of_barenziah_member,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Cicero Aventus And The Sanctuary Door,none,
OBJ-001798,Collectible Set: Crimson Nirnroot Samples,collectible,crimson_nirnroot_count_set,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Blades Research Blackreach And The Fallen,none,
OBJ-001799,Collectible Set: Dragon Priest Masks,collectible,dragon_priest_mask_set,main_route,N,N,2,covered_by_internal_coverage,completed_in_guide | tracking_continued,complete | in_progress,Collectible Reconciliation | World-Eater's Eyrie and Dragonslayer,none,
OBJ-001800,Collectible Set: Dragon Claws,collectible,dragon_claw_set,main_route,N,N,3,covered_by_internal_coverage,completed_in_guide | progressed | tracking_continued,complete_acquisition_set | in_progress,Bleak Falls Barrow And First Dragon | Collectible Reconciliation | World-Eater's Eyrie and Dragonslayer,none,
OBJ-001801,"Dragon Claw: Amethyst Claw, Left Half",collectible,dragon_claw_member,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Vahlok's Tomb, Riekling Roads, And Thirsk",none,
OBJ-001802,"Dragon Claw: Amethyst Claw, Right Half",collectible,dragon_claw_member,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Vahlok's Tomb, Riekling Roads, And Thirsk",none,
OBJ-001803,Dragon Claw: Coral Dragon Claw,collectible,dragon_claw_member,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Winterhold, College Entry, And Saarthal",none,
OBJ-001804,Dragon Claw: Diamond Claw,collectible,dragon_claw_member,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,World-Eater's Eyrie and Dragonslayer,none,
OBJ-001805,Dragon Claw: Ebony Claw,collectible,dragon_claw_member,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Imperial Civil War,none,
OBJ-001806,Dragon Claw: Emerald Dragon Claw,collectible,dragon_claw_member,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Gauldur Legend Finale,none,
OBJ-001807,Dragon Claw: Glass Claw,collectible,dragon_claw_member,main_route,N,Y,1,covered_by_internal_coverage,retrospectively_confirmed_complete,complete,Collectible Reconciliation,none,
OBJ-001808,Dragon Claw: Golden Claw,collectible,dragon_claw_member,main_route,N,Y,1,covered_by_internal_coverage,acquired_then_returned,complete_for_member_acquisition,Bleak Falls Barrow And First Dragon,none,
OBJ-001809,Dragon Claw: Iron Claw,collectible,dragon_claw_member,main_route,N,N,1,covered_by_internal_coverage,retrospectively_confirmed_complete,complete,Collectible Reconciliation,none,
OBJ-001810,Dragon Claw: Ivory Dragon Claw,collectible,dragon_claw_member,main_route,N,Y,1,covered_by_internal_coverage,retrospectively_moved_earlier,complete,Potema Shield Of Solitude And Bone Wolf,none,
OBJ-001811,Dragon Claw: Ruby Dragon Claw,collectible,dragon_claw_member,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Bards College Lost Library And Instrument Roads,none,
OBJ-001812,Dragon Claw: Sapphire Dragon Claw,collectible,dragon_claw_member,main_route,N,N,1,covered_by_internal_coverage,acquired_now,complete,Southern Warm Corridor,none,
