checklist_id,checklist_tab,checklist_entry,category,mapping_type,coverage_matrix_status,objective_id,matched_objective_name,guide_literal_checklist_id_match,guide_mapped_objective_id_match,guide_entry_match,internal_checklist_coverage_row_count,internal_objective_coverage_row_count,audit_status,coverage_statuses,completion_statuses,guide_locations,recommended_action,notes
CHK-UNIQUE-GEAR-1629,Unique Gear,Linwe's Gloves,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001683,Unique Item: Linwe's Gloves,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Guild Restoration And Amulet Of Articulation,none,
CHK-UNIQUE-GEAR-1630,Unique Gear,Linwe's Hood,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001684,Unique Item: Linwe's Hood,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Guild Restoration And Amulet Of Articulation,none,
CHK-UNIQUE-GEAR-1631,Unique Gear,Mace of Molag Bal,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001564,Artifact: Mace of Molag Bal,N,N,Y,1,1,covered_by_internal_checklist_coverage,acquired_now,complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
CHK-UNIQUE-GEAR-1632,Unique Gear,Mage's Circlet,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001772,Leveled Reward: Mage's Circlet,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Fellglow Keep And Good Intentions,none,
CHK-UNIQUE-GEAR-1633,Unique Gear,Masque of Clavicus Vile,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001584,Artifact: Masque of Clavicus Vile,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-UNIQUE-GEAR-1634,Unique Gear,Mehrunes' Razor,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001561,Artifact: Mehrunes' Razor,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-UNIQUE-GEAR-1635,Unique Gear,Morokei,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001597,Artifact: Morokei (Dragon Priest Mask),N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Labyrinthian And The Eye Of Magnus,none,
CHK-UNIQUE-GEAR-1636,Unique Gear,Movarth's Boots,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001685,Unique Item: Movarth's Boots,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,High Hrothgar Ustengrav Morthal And The Embassy,none,
CHK-UNIQUE-GEAR-1637,Unique Gear,Muiri's Ring,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001732,Unique Item: Muiri's Ring,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,First Brotherhood Contracts And Muiri's Revenge,none,
CHK-UNIQUE-GEAR-1638,Unique Gear,Mythic Dawn Boots,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-000171,Pieces of the Past,N,N,N,0,4,covered_by_mapped_objective_internal_coverage,cracked_route_preserved | moved_to_mr031 | redistributed_or_gated | started_now_museum_step_complete,completed_with_artifact_counter | in_progress | staged_for_level_20_mehrunes_route | started_in_mr031,"Dawnstar, Vaermina, And Cold-Weather Setup | Falkreath Land Lakeview Foundation And Glenmoril Coven | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump",none,
CHK-UNIQUE-GEAR-1639,Unique Gear,Mythic Dawn Gloves,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-000171,Pieces of the Past,N,N,N,0,4,covered_by_mapped_objective_internal_coverage,cracked_route_preserved | moved_to_mr031 | redistributed_or_gated | started_now_museum_step_complete,completed_with_artifact_counter | in_progress | staged_for_level_20_mehrunes_route | started_in_mr031,"Dawnstar, Vaermina, And Cold-Weather Setup | Falkreath Land Lakeview Foundation And Glenmoril Coven | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump",none,
CHK-UNIQUE-GEAR-1640,Unique Gear,Mythic Dawn Robes,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001708,Unique Item: Mythic Dawn Robes,N,Y,Y,0,1,covered_by_mapped_objective_internal_coverage,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none,
CHK-UNIQUE-GEAR-1641,Unique Gear,Nahkriin,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001598,Artifact: Nahkriin (Dragon Priest Mask),N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,World-Eater's Eyrie and Dragonslayer,none,
CHK-UNIQUE-GEAR-1642,Unique Gear,Necromancer Amulet,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001606,Artifact: Necromancer Amulet,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Windhelm Murder Investigation And White Phial,none,
CHK-UNIQUE-GEAR-1643,Unique Gear,Nettlebane,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001632,Unique Item: Nettlebane,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Gildergreen Renewal After The War,none,
CHK-UNIQUE-GEAR-1644,Unique Gear,Nightingale Armor,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001766,Leveled Reward: Nightingale Armor,N,N,Y,2,2,covered_by_internal_checklist_coverage,not_acquired_here | placed_in_guide,complete | staged_for_late_thieves_chain,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key,none,
CHK-UNIQUE-GEAR-1645,Unique Gear,Nightingale Blade,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001576,Artifact: Nightingale Blade,N,N,Y,2,2,covered_by_internal_checklist_coverage,not_acquired_here | placed_in_guide,complete | staged_for_level_46_thieves_rewards,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key,none,
CHK-UNIQUE-GEAR-1646,Unique Gear,Nightingale Boots,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001767,Leveled Reward: Nightingale Boots,N,N,N,2,2,covered_by_internal_checklist_coverage,not_acquired_here | placed_in_guide,complete | staged_for_late_thieves_chain,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key,none,
CHK-UNIQUE-GEAR-1647,Unique Gear,Nightingale Bow,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001559,Artifact: Nightingale Bow,N,N,Y,2,2,covered_by_internal_checklist_coverage,not_acquired_here | placed_in_guide,complete | staged_for_level_46_thieves_rewards,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key,none,
CHK-UNIQUE-GEAR-1648,Unique Gear,Nightingale Gloves,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001768,Leveled Reward: Nightingale Gloves,N,N,N,2,2,covered_by_internal_checklist_coverage,not_acquired_here | placed_in_guide,complete | staged_for_late_thieves_chain,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key,none,
CHK-UNIQUE-GEAR-1649,Unique Gear,Nightingale Hood,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001769,Leveled Reward: Nightingale Hood,N,N,N,2,2,covered_by_internal_checklist_coverage,not_acquired_here | placed_in_guide,complete | staged_for_late_thieves_chain,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key,none,
CHK-UNIQUE-GEAR-1650,Unique Gear,Nightweaver's Band,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001733,Unique Item: Nightweaver's Band,N,N,Y,1,2,covered_by_internal_checklist_coverage,placed_in_guide,complete,"Security, Shadowmere, And The Brotherhood Endgame",none,
CHK-UNIQUE-GEAR-1651,Unique Gear,Noster's Helmet,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-000252,Dungeon Delving (Noster's Helmet),N,N,Y,3,3,covered_by_internal_checklist_coverage,audited_not_routed_here | not_started_here | redistributed_or_gated,redistributed_or_staged_by_route_gate | staged_for_target_aware_haafingar_retrieval,Haafingar Caves Volskygge And Night Hunter | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Solitude Coast Wild Horse And Wolfskull,none,
CHK-UNIQUE-GEAR-1652,Unique Gear,Notched Pickaxe,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001639,Unique Item: Notched Pickaxe,N,N,Y,0,1,covered_by_mapped_objective_internal_coverage,duplicate_covered_by_existing_route,complete,"Crafting, Enchanting, Alchemy, and Investments",none,
CHK-UNIQUE-GEAR-1653,Unique Gear,Oghma Infinium,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-000168,Discerning the Transmundane,N,N,Y,3,3,covered_by_internal_checklist_coverage,audited_not_completed_here | placed_in_guide | unique_item_row_acquired_then_consumed,complete | complete_after_book_choice_verified | staged_for_late_progression_use,All-Perks Loop | Blades Research Blackreach And The Fallen | College Errands Arniel Septimus And Aetherium,none,
CHK-UNIQUE-GEAR-1654,Unique Gear,Okin,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001648,Unique Item: Okin,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,"Whispers, Solitude Jobs, And The Wedding Assassination",none,
CHK-UNIQUE-GEAR-1655,Unique Gear,Otar,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001599,Artifact: Otar (Dragon Priest Mask),N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-UNIQUE-GEAR-1656,Unique Gear,Poacher's Axe,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001649,Unique Item: Poacher's Axe,N,N,Y,0,1,covered_by_mapped_objective_internal_coverage,completed_now,complete,Halted Stream And Silent Moons Level Gate,none,
CHK-UNIQUE-GEAR-1657,Unique Gear,Predator's Grace,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001690,Unique Item: Predator's Grace,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,"Security, Shadowmere, And The Brotherhood Endgame",none,
CHK-UNIQUE-GEAR-1658,Unique Gear,Queen Freydis's Sword,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-000234,Dungeon Delving (Queen Freydis's Sword),N,Y,Y,1,3,covered_by_internal_checklist_coverage,not_completed_here,staged_for_target_aware_retrieval_route,Windhelm Murder Investigation And White Phial,none,
CHK-UNIQUE-GEAR-1659,Unique Gear,Radiant Raiment Fine Clothes,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-000257,Fit for a Jarl,N,N,Y,1,1,covered_by_internal_checklist_coverage,acquired_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,none,
CHK-UNIQUE-GEAR-1660,Unique Gear,Rahgot,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001600,Artifact: Rahgot (Dragon Priest Mask),N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-UNIQUE-GEAR-1661,Unique Gear,Red Eagle's Bane,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001645,Unique Item: Red Eagle's Bane,N,N,Y,1,1,covered_by_internal_checklist_coverage,conditional_acquired_if_red_eagle_target,conditional_complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
CHK-UNIQUE-GEAR-1662,Unique Gear,Ring of Hircine,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001608,Artifact: Ring of Hircine,N,N,Y,1,1,covered_by_internal_checklist_coverage,completed_now,complete,Hircine And Bloated Man's Grotto,none,
CHK-UNIQUE-GEAR-1663,Unique Gear,Ring of Namira,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001609,Artifact: Ring of Namira,N,N,Y,1,1,covered_by_internal_checklist_coverage,acquired_now,complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
CHK-UNIQUE-GEAR-1664,Unique Gear,Ring of Pure Mixtures,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-000265,Dungeon Delving (Ring of Pure Mixtures),Y,Y,Y,2,2,covered_by_internal_checklist_coverage,needs_route_resolution_added | not_acquired_here,NEEDS ROUTE RESOLUTION | staged_for_later_isolated_random_assignment,"Dawnstar, Vaermina, And Cold-Weather Setup | TB-038R order and delayed-task repair register",none,
CHK-UNIQUE-GEAR-1665,Unique Gear,Roggi's Ancestral Shield,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-000226,Dungeon Delving (Roggi's Ancestral Shield),N,Y,Y,1,3,covered_by_internal_checklist_coverage,not_completed_here,staged_for_target_aware_retrieval_route,Main Quest Staging Before Sky Haven,none,
CHK-UNIQUE-GEAR-1666,Unique Gear,Rundi's Dagger,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001633,Unique Item: Rundi's Dagger,N,Y,Y,0,1,covered_by_mapped_objective_internal_coverage,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none,
CHK-UNIQUE-GEAR-1667,Unique Gear,Saarthal Amulet,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001722,Unique Item: Saarthal Amulet,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,"Winterhold, College Entry, And Saarthal",none,
CHK-UNIQUE-GEAR-1668,Unique Gear,Sanguine Rose,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001567,Artifact: Sanguine Rose,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-UNIQUE-GEAR-1669,Unique Gear,Savior's Hide,unique_item,Branch-route prototype,mapped_to_branch_prototype,OBJ-001581,Artifact: Savior's Hide,N,N,Y,1,1,covered_by_internal_checklist_coverage,branch_completed_then_reloaded,branch_experienced_reloaded,Hircine And Bloated Man's Grotto,none,
CHK-UNIQUE-GEAR-1670,Unique Gear,Savos Aren's Amulet,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001723,Unique Item: Savos Aren's Amulet,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Mzulft And The Winterhold Crisis,none,
CHK-UNIQUE-GEAR-1671,Unique Gear,Shahvee's Amulet of Zenithar,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-000237,Dungeon Delving (Shahvee's Amulet),N,Y,N,1,3,covered_by_internal_checklist_coverage,not_completed_here,staged_for_target_aware_retrieval_route,Windhelm Murder Investigation And White Phial,none,
CHK-UNIQUE-GEAR-1672,Unique Gear,Shield of Solitude,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001770,Leveled Reward: Shield of Solitude,N,N,Y,2,2,covered_by_internal_checklist_coverage,held_for_level_gate | placed_in_guide,complete | staged_for_level_40_reward,Potema Shield Of Solitude And Bone Wolf | Solitude Coast Wild Horse And Wolfskull,none,
CHK-UNIQUE-GEAR-1673,Unique Gear,Shield of Ysgramor,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001588,Artifact: Shield of Ysgramor,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,"Companions Finale, Totems, And Beast-Blood Preservation",none,
CHK-UNIQUE-GEAR-1674,Unique Gear,Shiv,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001634,Unique Item: Shiv,N,Y,Y,0,1,covered_by_mapped_objective_internal_coverage,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none,
CHK-UNIQUE-GEAR-1675,Unique Gear,Shrouded Armor,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001691,Unique Item: Shrouded Armor,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Cicero Aventus And The Sanctuary Door,none,
CHK-UNIQUE-GEAR-1676,Unique Gear,Shrouded Boots,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001692,Unique Item: Shrouded Boots,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Cicero Aventus And The Sanctuary Door,none,
CHK-UNIQUE-GEAR-1677,Unique Gear,Shrouded Cowl,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001693,Unique Item: Shrouded Cowl,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Cicero Aventus And The Sanctuary Door,none,
CHK-UNIQUE-GEAR-1678,Unique Gear,Shrouded Cowl Maskless,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001693,Unique Item: Shrouded Cowl,N,N,N,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Cicero Aventus And The Sanctuary Door,none,
CHK-UNIQUE-GEAR-1679,Unique Gear,Shrouded Gloves,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001694,Unique Item: Shrouded Gloves,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Cicero Aventus And The Sanctuary Door,none,
CHK-UNIQUE-GEAR-1680,Unique Gear,Shrouded Hand Wraps,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001709,Unique Item: Shrouded Hand Wraps,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Cicero Aventus And The Sanctuary Door,none,
CHK-UNIQUE-GEAR-1681,Unique Gear,Shrouded Hood,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001710,Unique Item: Shrouded Hood,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Cicero Aventus And The Sanctuary Door,none,
CHK-UNIQUE-GEAR-1682,Unique Gear,Shrouded Robes,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001711,Unique Item: Shrouded Robes,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Cicero Aventus And The Sanctuary Door,none,
CHK-UNIQUE-GEAR-1683,Unique Gear,Shrouded Shoes,unique_item,Main-route prototype block,mapped_to_route_prototype,OBJ-001712,Unique Item: Shrouded Shoes,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Cicero Aventus And The Sanctuary Door,none,
