audit_area,constraint_id,constraint_source_file,source_section,row_label,constraint_type,objective_id,objective_name,severity,final_coverage_status,guide_locations,route_protection,audit_status,recommended_action,evidence,notes
trophy_dependency,RPCON-001102,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Explorer,trophy_dependency,OBJ-002249,Discover Fort Snowhawk,hard_gate,placed_in_main_guide,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Route protection: Discover at least 100 source-listed map markers and validate location counter during route QA.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000078 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001103,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Explorer,trophy_dependency,OBJ-002250,Discover Fort Sungard,hard_gate,placed_in_main_guide,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Route protection: Discover at least 100 source-listed map markers and validate location counter during route QA.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000078 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001104,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Explorer,trophy_dependency,OBJ-002251,Discover Froki's Shack,hard_gate,placed_in_main_guide,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Southern Warm Corridor,Route protection: Discover at least 100 source-listed map markers and validate location counter during route QA.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000078 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001105,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Explorer,trophy_dependency,OBJ-002252,Discover Frostroot Cave,hard_gate,placed_in_main_guide,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Route protection: Discover at least 100 source-listed map markers and validate location counter during route QA.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000078 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001106,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Explorer,trophy_dependency,OBJ-002253,Discover Frykte Peak,hard_gate,placed_in_main_guide,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Route protection: Discover at least 100 source-listed map markers and validate location counter during route QA.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000078 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001107,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Explorer,trophy_dependency,OBJ-002254,Discover Giant's Tooth,hard_gate,placed_in_main_guide,"Bittercup, The Pit, And Fortunate Son | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump",Route protection: Discover at least 100 source-listed map markers and validate location counter during route QA.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000078 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001108,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Explorer,trophy_dependency,OBJ-002255,Discover Gjukar's Monument,hard_gate,placed_in_main_guide,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Saadia First Horse And Western Road Support,Route protection: Discover at least 100 source-listed map markers and validate location counter during route QA.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000078 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001109,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Explorer,trophy_dependency,OBJ-002256,Discover Gloombound Mine,hard_gate,placed_in_main_guide,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Route protection: Discover at least 100 source-listed map markers and validate location counter during route QA.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000078 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001110,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Explorer,trophy_dependency,OBJ-002257,Discover Goldenglow Estate,hard_gate,placed_in_main_guide,Goldenglow Honningbrew Solitude And Snow Veil,Route protection: Discover at least 100 source-listed map markers and validate location counter during route QA.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000078 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001111,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Explorer,trophy_dependency,OBJ-002258,Discover Goldenhills Plantation,hard_gate,placed_in_main_guide,Goldenhills Farm And Rorikstead,Route protection: Discover at least 100 source-listed map markers and validate location counter during route QA.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000078 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001112,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Explorer,trophy_dependency,OBJ-002259,Discover Great Lift at Alftand,hard_gate,placed_in_main_guide,Blades Research Blackreach And The Fallen,Route protection: Discover at least 100 source-listed map markers and validate location counter during route QA.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000078 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001113,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Explorer,trophy_dependency,OBJ-002260,Discover Great Lift at Mzinchaleft,hard_gate,placed_in_main_guide,Blades Research Blackreach And The Fallen,Route protection: Discover at least 100 source-listed map markers and validate location counter during route QA.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000078 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001114,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Explorer,trophy_dependency,OBJ-002261,Discover Great Lift at Raldbthar,hard_gate,placed_in_main_guide,Arkngthamz And The First Aetherium Shards | Blades Research Blackreach And The Fallen | First Brotherhood Contracts And Muiri's Revenge,Route protection: Discover at least 100 source-listed map markers and validate location counter during route QA.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000078 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001115,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Explorer,trophy_dependency,OBJ-002262,Discover Gromm's Pass,hard_gate,placed_in_main_guide,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Route protection: Discover at least 100 source-listed map markers and validate location counter during route QA.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000078 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
