objective_id,objective_name,category,subcategory,route_placement,final_coverage_status,internal_coverage_row_count,coverage_statuses,completion_statuses,guide_locations
OBJ-001783,Stone of Barenziah: Markarth,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,1,acquired_now,complete,Markarth Nchuand-Zel And Old Hroldan
OBJ-001784,Stone of Barenziah: College of Winterhold,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Winterhold, College Entry, And Saarthal"
OBJ-001785,Stone of Barenziah: Dead Crone Rock,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,1,retrospectively_confirmed_complete,complete,"Dawnstar, Vaermina, and Cold-Weather Setup"
OBJ-001786,Stone of Barenziah: Black-Briar Lodge,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,1,acquired_now,complete,Riften Thaneship Frost And Rift Roads
OBJ-001787,Stone of Barenziah: Ansilvund,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Windhelm Follow-Up And Eastmarch Roads
OBJ-001788,Stone of Barenziah: Stony Creek Cave,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,2,not_routed_here | placed_in_guide,complete | staged_for_bards_and_collectible_bundle,Bards College Lost Library And Instrument Roads | Windhelm Follow-Up And Eastmarch Roads
OBJ-001789,Stone of Barenziah: Rannveig's Fast,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,1,retrospectively_confirmed_complete,complete,"Dawnstar, Pale Blade, and Heljarchen"
OBJ-001790,Stone of Barenziah: Fellglow Keep,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Fellglow Keep And Good Intentions
OBJ-001791,Stone of Barenziah: Dainty Sload,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,2,not_acquired_here | placed_in_guide,complete | staged_for_dainty_sload_bundle,"Solitude Coast Wild Horse And Wolfskull | Whispers, Solitude Jobs, And The Wedding Assassination"
OBJ-001792,Stone of Barenziah: Sunderstone Gorge,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,1,retrospectively_confirmed_complete,complete,Guardian Stones Cache and Whiterun Farm Loop
OBJ-001793,Stone of Barenziah: Yngvild,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen"
OBJ-001794,Stone of Barenziah: Hob's Fall Cave,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Bards College Lost Library And Instrument Roads
OBJ-001795,Stone of Barenziah: Reeking Cave or Thalmor Embassy,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Main Quest Staging Before Sky Haven
OBJ-001796,Stone of Barenziah: Pinewatch Bandit's Sanctuary,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,2,acquired_now | tb038r_delayed_task_closed,complete_or_accounted_for | in_progress_collectible_member,Southern Warm Corridor | TB-038R order and delayed-task repair register
OBJ-001797,Stone of Barenziah: Dark Brotherhood Sanctuary,collectible,stone_of_barenziah_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Cicero Aventus And The Sanctuary Door
OBJ-001798,Collectible Set: Crimson Nirnroot Samples,collectible,crimson_nirnroot_count_set,main_route,placed_in_main_guide,1,placed_in_guide,complete,Blades Research Blackreach And The Fallen
OBJ-001799,Collectible Set: Dragon Priest Masks,collectible,dragon_priest_mask_set,main_route,placed_in_main_guide,2,completed_in_guide | tracking_continued,complete | in_progress,Collectible Reconciliation | World-Eater's Eyrie and Dragonslayer
OBJ-001800,Collectible Set: Dragon Claws,collectible,dragon_claw_set,main_route,placed_in_main_guide,3,completed_in_guide | progressed | tracking_continued,complete_acquisition_set | in_progress,Bleak Falls Barrow And First Dragon | Collectible Reconciliation | World-Eater's Eyrie and Dragonslayer
OBJ-001801,"Dragon Claw: Amethyst Claw, Left Half",collectible,dragon_claw_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Vahlok's Tomb, Riekling Roads, And Thirsk"
OBJ-001802,"Dragon Claw: Amethyst Claw, Right Half",collectible,dragon_claw_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Vahlok's Tomb, Riekling Roads, And Thirsk"
OBJ-001803,Dragon Claw: Coral Dragon Claw,collectible,dragon_claw_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Winterhold, College Entry, And Saarthal"
OBJ-001804,Dragon Claw: Diamond Claw,collectible,dragon_claw_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,World-Eater's Eyrie and Dragonslayer
OBJ-001805,Dragon Claw: Ebony Claw,collectible,dragon_claw_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Imperial Civil War
OBJ-001806,Dragon Claw: Emerald Dragon Claw,collectible,dragon_claw_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Gauldur Legend Finale
OBJ-001807,Dragon Claw: Glass Claw,collectible,dragon_claw_member,main_route,placed_in_main_guide,1,retrospectively_confirmed_complete,complete,Collectible Reconciliation
OBJ-001808,Dragon Claw: Golden Claw,collectible,dragon_claw_member,main_route,placed_in_main_guide,1,acquired_then_returned,complete_for_member_acquisition,Bleak Falls Barrow And First Dragon
OBJ-001809,Dragon Claw: Iron Claw,collectible,dragon_claw_member,main_route,placed_in_main_guide,1,retrospectively_confirmed_complete,complete,Collectible Reconciliation
OBJ-001810,Dragon Claw: Ivory Dragon Claw,collectible,dragon_claw_member,main_route,placed_in_main_guide,1,retrospectively_moved_earlier,complete,Potema Shield Of Solitude And Bone Wolf
OBJ-001811,Dragon Claw: Ruby Dragon Claw,collectible,dragon_claw_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Bards College Lost Library And Instrument Roads
OBJ-001812,Dragon Claw: Sapphire Dragon Claw,collectible,dragon_claw_member,main_route,placed_in_main_guide,1,acquired_now,complete,Southern Warm Corridor
OBJ-001813,Collectible Set: Treasure Maps,collectible,treasure_map_set,main_route,placed_in_main_guide,3,completed_in_guide | parent_progressed,complete | in_progress,"Collectible Reconciliation | Dawnstar, Pale Blade, And Heljarchen | Guardian Stones Cache And Whiterun Farm Loop"
OBJ-001814,Treasure Map: Treasure Map I,collectible,treasure_map_member,main_route,placed_in_main_guide,2,completed_now | held_for_early_local_cleanup,complete | staged_for_early_local_cleanup,Guardian Stones Cache And Whiterun Farm Loop | Helgen Riverwood And First Survival Loop
OBJ-001815,Treasure Map: Treasure Map II,collectible,treasure_map_member,main_route,placed_in_main_guide,1,retrospectively_confirmed_complete,complete,Collectible Reconciliation
OBJ-001816,Treasure Map: Treasure Map III,collectible,treasure_map_member,main_route,placed_in_main_guide,3,audited_not_started_here | completed_in_guide | placed_in_guide,complete | partial | staged_for_solitude_coast_bundle,Goldenglow Honningbrew Solitude And Snow Veil | Solitude Coast Wild Horse And Wolfskull | Windhelm Follow-Up And Eastmarch Roads
OBJ-001817,Treasure Map: Treasure Map IV,collectible,treasure_map_member,main_route,placed_in_main_guide,1,retrospectively_confirmed_complete,complete,Collectible Reconciliation
OBJ-001818,Treasure Map: Treasure Map V,collectible,treasure_map_member,main_route,placed_in_main_guide,2,audited_not_routed_here | placed_in_guide,complete | staged_for_angi_bundle,Collectible Reconciliation | Southern Warm Corridor
OBJ-001819,Treasure Map: Treasure Map VI,collectible,treasure_map_member,main_route,placed_in_main_guide,1,completed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen"
OBJ-001820,Treasure Map: Treasure Map VII,collectible,treasure_map_member,main_route,placed_in_main_guide,2,nearby_chest_not_routed | retrospectively_confirmed_complete,complete | staged_for_map_and_chest_pair,Beast Blood And The Silver Hand | Collectible Reconciliation
OBJ-001821,Treasure Map: Treasure Map VIII,collectible,treasure_map_member,main_route,placed_in_main_guide,2,audited_not_routed_here | retrospectively_confirmed_complete,complete | staged_for_map_source_route,Collectible Reconciliation | Solitude Coast Dragon Bridge Wild Horse And Wolfskull
OBJ-001822,Treasure Map: Treasure Map IX,collectible,treasure_map_member,main_route,placed_in_main_guide,1,retrospectively_confirmed_complete,complete,Collectible Reconciliation
OBJ-001823,Treasure Map: Treasure Map X,collectible,treasure_map_member,main_route,placed_in_main_guide,2,completed_in_guide | not_routed_here,complete | staged_for_bards_and_collectible_bundle,Bards College Lost Library And Instrument Roads | Windhelm Follow-Up And Eastmarch Roads
OBJ-001824,Treasure Map: Fort Neugrad Treasure Map,collectible,treasure_map_member,main_route,placed_in_main_guide,1,retrospectively_confirmed_complete,complete,Collectible Reconciliation
OBJ-001825,Treasure Map: Velehk Sain's Treasure Map,collectible,treasure_map_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Winterhold, College Entry, And Saarthal"
OBJ-001826,Treasure Map: Deathbrand Treasure Map,collectible,treasure_map_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Fahlbtharz, Deathbrand, And Karstaag"
OBJ-001827,Collectible Set: Bugs in a Jar,collectible,bug_in_jar_set,main_route,placed_in_main_guide,1,completed_in_guide,complete,Collectible Reconciliation
OBJ-001828,Bug in a Jar: Bee in a Jar,collectible,bug_in_jar_member,main_route,placed_in_main_guide,1,acquired_now,complete,Goldenglow Honningbrew Solitude And Snow Veil
OBJ-001829,Bug in a Jar: Bliss Bug in a Jar,collectible,bug_in_jar_member,main_route,placed_in_main_guide,2,not_routed_here | placed_in_guide,complete | staged_for_bards_and_collectible_bundle,Bards College Lost Library And Instrument Roads | Windhelm Follow-Up And Eastmarch Roads
OBJ-001830,Bug in a Jar: Butterfly in a Jar,collectible,bug_in_jar_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,High-Risk AE Routes and Separate Worldspaces
OBJ-001831,Bug in a Jar: Dragonfly in a Jar,collectible,bug_in_jar_member,main_route,placed_in_main_guide,1,retrospectively_confirmed_complete,complete,Collectible Reconciliation
OBJ-001832,Bug in a Jar: Green Butterfly in a Jar,collectible,bug_in_jar_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Saints, Seducers, and Atronach Forge Tomes"
OBJ-001833,Bug in a Jar: Moth in a Jar,collectible,bug_in_jar_member,main_route,placed_in_main_guide,1,retrospectively_confirmed_complete,complete,Collectible Reconciliation
OBJ-001834,Bug in a Jar: Purple Butterfly in a Jar,collectible,bug_in_jar_member,main_route,placed_in_main_guide,1,acquired_now,complete,Goldenglow Honningbrew Solitude And Snow Veil
OBJ-001835,Bug in a Jar: Torchbug in a Jar,collectible,bug_in_jar_member,main_route,placed_in_main_guide,1,retrospectively_confirmed_complete,complete,Collectible Reconciliation
OBJ-001836,Collectible Set: Jiub's Opus Pages,collectible,jiub_opus_page_set,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Worldspaces
OBJ-001837,Collectible Set: Aetherium Shards,collectible,aetherium_shard_set,main_route,placed_in_main_guide,4,advanced_in_guide | completed_in_guide | counter_advanced_to_complete_set,all_four_shards_acquired | complete | in_progress,Arkngthamz And The First Aetherium Shards | College Errands Arniel Septimus And Aetherium | First Brotherhood Contracts And Muiri's Revenge | Mzulft And The Winterhold Crisis
OBJ-001838,Aetherium Shard: Arkngthamz,collectible,aetherium_shard_member,main_route,placed_in_main_guide,1,placed_in_guide,completed_now,Arkngthamz And The First Aetherium Shards
OBJ-001839,Aetherium Shard: Deep Folk Crossing,collectible,aetherium_shard_member,main_route,placed_in_main_guide,1,placed_in_guide,completed_now,Arkngthamz And The First Aetherium Shards
OBJ-001840,Aetherium Shard: Raldbthar,collectible,aetherium_shard_member,main_route,placed_in_main_guide,2,audited_not_completed_here | placed_in_guide,complete | staged_for_dark_brotherhood_raldbthar_bundle,Arkngthamz And The First Aetherium Shards | First Brotherhood Contracts And Muiri's Revenge
OBJ-001841,Aetherium Shard: Dwarven Storeroom,collectible,aetherium_shard_member,main_route,placed_in_main_guide,2,audited_not_completed_here | placed_in_guide,complete | staged_for_post_raldbthar_mzulft_bundle,Arkngthamz And The First Aetherium Shards | Mzulft And The Winterhold Crisis
OBJ-001842,Collectible Set: Paragons,collectible,paragon_set,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Worldspaces
OBJ-001843,Paragon: Amethyst Paragon,collectible,paragon_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Worldspaces
OBJ-001844,Paragon: Diamond Paragon,collectible,paragon_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Worldspaces
OBJ-001845,Paragon: Emerald Paragon,collectible,paragon_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Worldspaces
OBJ-001846,Paragon: Ruby Paragon,collectible,paragon_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Worldspaces
OBJ-001847,Paragon: Sapphire Paragon,collectible,paragon_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Worldspaces
OBJ-001848,Collectible Set: Reaper Gem Fragments,collectible,reaper_gem_fragment_set,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Worldspaces
OBJ-001849,Reaper Gem Fragment 1,collectible,reaper_gem_fragment_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Worldspaces
OBJ-001850,Reaper Gem Fragment 2,collectible,reaper_gem_fragment_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Worldspaces
OBJ-001851,Reaper Gem Fragment 3,collectible,reaper_gem_fragment_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,Dawnguard Worldspaces
OBJ-001852,Collectible Set: East Empire Company Pendants,collectible,east_empire_pendant_set,main_route,placed_in_main_guide,6,held_for_later | placed_in_guide | progressed_now | tracking_continued,complete | held_for_lost_knowledge | in_progress | in_progress_all_but_benkongerike,"Fahlbtharz, Deathbrand, And Karstaag | Ghosts Of The Tribunal And Trueflame | Kolbjorn Excavation And Raven Rock West | Miraak Finale, Lost Knowledge, And Last Black Books | Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Vahlok's Tomb, Riekling Roads, And Thirsk"
OBJ-001853,East Empire Company Pendant Strongbox 1: Ashfallow Citadel,collectible,east_empire_pendant_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings"
OBJ-001854,East Empire Company Pendant Strongbox 2: Ashfallow Citadel,collectible,east_empire_pendant_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings"
OBJ-001855,East Empire Company Pendant Strongbox 3: Ashfallow Citadel,collectible,east_empire_pendant_member,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings"
OBJ-001856,East Empire Company Pendant Strongbox 4: Benkongerike Great Hall,collectible,east_empire_pendant_member,main_route,placed_in_main_guide,4,held_for_later | placed_in_guide,complete | held_for_benkongerike_route | held_for_east_island_loop | held_for_lost_knowledge,"Fahlbtharz, Deathbrand, And Karstaag | Miraak Finale, Lost Knowledge, And Last Black Books | Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Temple Of Miraak, Skaal, And Stalhrim"
OBJ-001857,East Empire Company Pendant Strongbox 5: Bristleback Cave,collectible,east_empire_pendant_member,main_route,placed_in_main_guide,2,held_for_later | placed_in_guide,complete | held_for_northern_route,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Vahlok's Tomb, Riekling Roads, And Thirsk"
OBJ-001858,East Empire Company Pendant Strongbox 6: Brodir Grove,collectible,east_empire_pendant_member,main_route,placed_in_main_guide,2,held_for_later | placed_in_guide,complete | held_for_northern_route,"Kolbjorn Excavation And Raven Rock West | Solstheim Entry, Raven Rock Core, And Frostmoon Rings"
