selection_id,selection_type,source_record_id,objective_id,name,subcategory,route_block,selection_status,selected_source,source_location,source_detail,route_timing,prerequisites_or_inputs,avoid_until,validation_owner,source_note_refs,notes
PROGSEL-000377,alchemy_ingredient_source,ALCHEMY-000074,OBJ-002600,Orange Dartwing,base_game,G02/G14,apothecary_purchase_or_route_harvest,apothecary_purchase_or_route_harvest,None (Uncommon),Restore Stamina | Ravage Magicka | Fortify Pickpocket | Lingering Damage Health,Buy or harvest one copy during regional service loops; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Collected by catching Dragonflies found near rivers and streams below the snow line.
PROGSEL-000378,alchemy_ingredient_source,ALCHEMY-000075,OBJ-002601,Pearl,base_game,G02/G14,apothecary_purchase_or_route_harvest,apothecary_purchase_or_route_harvest,None (Rare),Restore Stamina | Fortify Block | Restore Magicka | Resist Shock,Buy or harvest one copy during regional service loops; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,"Cannot be harvested or collected in the original version of the game; only readily available after the Merchant perk has been unlocked. With Dragonborn, they can be harvested from Pearl Oysters in Solstheim."
PROGSEL-000379,alchemy_ingredient_source,ALCHEMY-000076,OBJ-002602,Pine Thrush Egg,base_game,G02/G14,apothecary_purchase_or_route_harvest,apothecary_purchase_or_route_harvest,Common,Restore Stamina | Fortify Lockpicking | Weakness to Poison | Resist Shock,Buy or harvest one copy during regional service loops; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,"Harvested from bird nests in forested regions, in particular The Rift."
PROGSEL-000380,alchemy_ingredient_source,ALCHEMY-000077,OBJ-002603,Poison Bloom,dawnguard,G11/G14,dawnguard_parent_route,dawnguard_parent_route,None,Damage Health (1.5x) | Slow | Fortify Carry Weight | Fear,Acquire during Dawnguard/Forgotten Vale parent routing and store for final discovery.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Harvested from the plant of the same name.
PROGSEL-000381,alchemy_ingredient_source,ALCHEMY-000078,OBJ-002604,Powdered Mammoth Tusk,base_game,G02/G14,apothecary_purchase_or_route_harvest,apothecary_purchase_or_route_harvest,None (Uncommon),Restore Stamina | Fortify Sneak | Weakness to Fire | Fear,Buy or harvest one copy during regional service loops; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Cannot be harvested or collected; only readily available after the Merchant perk has been unlocked.
PROGSEL-000382,alchemy_ingredient_source,ALCHEMY-000079,OBJ-002605,Purple Mountain Flower,base_game,G14,garden_or_greenhouse_grow,garden_or_greenhouse_grow,Common,Restore Stamina | Fortify Sneak | Lingering Damage Magicka | Resist Frost,Plant/grow or harvest one copy where route infrastructure supports it; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Harvested from the purple variety of Mountain Flower.
PROGSEL-000383,alchemy_ingredient_source,ALCHEMY-000080,OBJ-002606,Red Mountain Flower,base_game,G14,garden_or_greenhouse_grow,garden_or_greenhouse_grow,Common,Restore Magicka | Ravage Magicka | Fortify Magicka | Damage Health,Plant/grow or harvest one copy where route infrastructure supports it; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Harvested from the red variety of Mountain Flower.
PROGSEL-000384,alchemy_ingredient_source,ALCHEMY-000081,OBJ-002607,River Betty,base_game,G02/G14,apothecary_purchase_or_route_harvest,apothecary_purchase_or_route_harvest,Common,Damage Health (2.5x) | Fortify Alteration | Slow | Fortify Carry Weight,Buy or harvest one copy during regional service loops; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Collected by catching River Betty fish.
PROGSEL-000385,alchemy_ingredient_source,ALCHEMY-000082,OBJ-002608,Rock Warbler Egg,base_game,G02/G14,apothecary_purchase_or_route_harvest,apothecary_purchase_or_route_harvest,Uncommon,Restore Health | Fortify One-handed | Damage Stamina | Weakness to Magic,Buy or harvest one copy during regional service loops; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,"Harvested from bird nests in rocky regions, in particular The Reach."
PROGSEL-000386,alchemy_ingredient_source,ALCHEMY-000083,OBJ-002609,Sabre Cat Tooth,base_game,G02/G14,apothecary_purchase_or_route_harvest,apothecary_purchase_or_route_harvest,None (Uncommon),Restore Stamina | Fortify Heavy Armor | Fortify Smithing | Weakness to Poison,Buy or harvest one copy during regional service loops; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Collected from dead Sabre cats.
PROGSEL-000387,alchemy_ingredient_source,ALCHEMY-000084,OBJ-002610,Salmon Roe,base_game,G14,route_harvest,route_harvest,None,"Restore Stamina (0.4x, 0.36x) | Waterbreathing (12x, 15.4x) | Fortify Magicka (12.5x, 0.08x, 1.05x) | Regenerate Magicka",Harvest one copy during natural regional routing and store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Harvested from jumping Salmon.
PROGSEL-000388,alchemy_ingredient_source,ALCHEMY-000085,OBJ-002611,Salt Pile,base_game,G02/G14,apothecary_purchase_or_route_harvest,apothecary_purchase_or_route_harvest,Common,Weakness to Magic | Fortify Restoration | Slow | Regenerate Magicka,Buy or harvest one copy during regional service loops; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,"Food. Cannot be harvested or collected, but is commonly found in barrels and sacks."
PROGSEL-000389,alchemy_ingredient_source,ALCHEMY-000086,OBJ-002612,Scaly Pholiota,base_game,G14,garden_or_greenhouse_grow,garden_or_greenhouse_grow,Uncommon,Weakness to Magic | Fortify Illusion | Regenerate Stamina | Fortify Carry Weight,Plant/grow or harvest one copy where route infrastructure supports it; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,"Harvested from Scaly Pholiota mushrooms, found growing on dead trees."
PROGSEL-000390,alchemy_ingredient_source,ALCHEMY-000087,OBJ-002613,Scathecraw,dragonborn,G12/G14,solstheim_harvest_or_purchase,solstheim_harvest_or_purchase,not_listed,Ravage Health | Ravage Stamina | Ravage Magicka | Lingering Damage Health,Acquire during the Solstheim spine and store at the selected base.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Harvested from scathecraw plants.
PROGSEL-000391,alchemy_ingredient_source,ALCHEMY-000088,OBJ-002614,Silverside Perch,base_game,G02/G14,apothecary_purchase_or_route_harvest,apothecary_purchase_or_route_harvest,Common,Restore Stamina | Damage Stamina Regen | Ravage Health | Resist Frost,Buy or harvest one copy during regional service loops; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Collected by catching Silverside Perch fish.
PROGSEL-000392,alchemy_ingredient_source,ALCHEMY-000089,OBJ-002615,Skeever Tail,base_game,G02/G14,apothecary_purchase_or_route_harvest,apothecary_purchase_or_route_harvest,Common,Damage Stamina Regen | Ravage Health | Damage Health | Fortify Light Armor,Buy or harvest one copy during regional service loops; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Collected from dead Skeevers.
PROGSEL-000393,alchemy_ingredient_source,ALCHEMY-000090,OBJ-002616,Slaughterfish Egg,base_game,G02/G14,apothecary_purchase_or_route_harvest,apothecary_purchase_or_route_harvest,Uncommon,Resist Poison | Fortify Pickpocket | Lingering Damage Health | Fortify Stamina,Buy or harvest one copy during regional service loops; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,"Collected from Slaughterfish Egg Nests, found in or near water."
PROGSEL-000394,alchemy_ingredient_source,ALCHEMY-000091,OBJ-002617,Slaughterfish Scales,base_game,G02/G14,apothecary_purchase_or_route_harvest,apothecary_purchase_or_route_harvest,Uncommon,Resist Frost | Lingering Damage Health | Fortify Heavy Armor | Fortify Block,Buy or harvest one copy during regional service loops; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Collected from dead Slaughterfish.
PROGSEL-000395,alchemy_ingredient_source,ALCHEMY-000092,OBJ-002618,Small Antlers,base_game,G02/G14,apothecary_purchase_or_route_harvest,apothecary_purchase_or_route_harvest,None (Common),Weakness to Poison | Fortify Restoration | Lingering Damage Stamina | Damage Health,Buy or harvest one copy during regional service loops; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,Collected from dead female Elk.
PROGSEL-000396,alchemy_ingredient_source,ALCHEMY-000093,OBJ-002619,Small Pearl,base_game,G02/G14,apothecary_purchase_or_route_harvest,apothecary_purchase_or_route_harvest,None (Uncommon),Restore Stamina | Fortify One-handed | Fortify Restoration | Resist Frost,Buy or harvest one copy during regional service loops; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,"Cannot be harvested or collected in the original version of the game; only readily available after the Merchant perk has been unlocked. With Dragonborn, they can be harvested from Pearl Oysters in Solstheim."
PROGSEL-000397,alchemy_ingredient_source,ALCHEMY-000094,OBJ-002620,Snowberries,base_game,G14,garden_or_greenhouse_grow,garden_or_greenhouse_grow,Common,Resist Fire | Fortify Enchanting | Resist Frost | Resist Shock,Plant/grow or harvest one copy where route infrastructure supports it; store for Experimenter pass.,One ingredient copy; Alchemy 50 and Experimenter 3 for one-eat all-effects discovery policy.,Do not consume quest/one-time ingredients before parent quest and preservation checks are complete.,TB-033 alchemy-effect validation,SN-000084-alchemy-ingredient-effect-discovery.md,"Harvested from Snowberry bushes, found in snowy regions of Skyrim."
