objective_id,objective_name,category,route_placement,routing_rigidity,route_block,disposition,source_corridor,candidate_status,route_index_status,prototype_status,gate_status,constraint_count,constraint_types,hard_level_gate,leveled_reward_threshold,threshold_trigger,parent_objective_id,parent_objective_name,parent_route_block,deferred_to,reason,notes
OBJ-001622,Unique Item: Drainspell Bow,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001623,Unique Item: Firiniel's End,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001624,Unique Item: Froki's Bow,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001625,Unique Item: Glass Bow of the Stag Prince,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001626,Unique Item: Zephyr,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001627,Unique Item: Blade of Sacrifice,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001628,Unique Item: Blade of Woe,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001629,Unique Item: Bloodthorn,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001630,Unique Item: Borvir's Dagger,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001631,Unique Item: Dragon Priest Dagger,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001632,Unique Item: Nettlebane,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001633,Unique Item: Rundi's Dagger,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001634,Unique Item: Shiv,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001635,Unique Item: Valdr's Lucky Dagger,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001636,Unique Item: Stormfang,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001637,Unique Item: Horksbane,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001638,Unique Item: Hoarfrost,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001639,Unique Item: Notched Pickaxe,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001640,Unique Item: Bloodscythe,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001641,Unique Item: Bolar's Oathblade,unique_item,main_route,fixed_late,G03,later_pass,,no_route_candidate_data,constraint_backed_needs_review,held_hard_gate,cell_entry_lock,1,cell_entry_lock,,,,OBJ-001980,Clear Bloated Man's Grotto,G03,TB-028/TB-032,"Fixed-late row; preserve level, reward, cell, quest-state, or progression gate.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001642,Unique Item: Drainheart Sword,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001643,Unique Item: Eduj,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001644,Unique Item: Ghostblade,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001645,Unique Item: Red Eagle's Bane,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001646,Unique Item: Soulrender,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001647,Unique Item: Windshear,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001648,Unique Item: Okin,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001649,Unique Item: Poacher's Axe,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-001650,Unique Item: Aegisbane,unique_item,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,ready_for_route_pass,dependency_anchor_pending,none,0,,,,,,,,TB-031B/TB-031E/TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
