constraint_id,objective_id,objective_name,constraint_type,constraint_source_file,source_section,row_label,constraint_summary,routing_rule,hard_save_name,source_notes,status,severity,route_phase_owner,notes
RPCON-001260,OBJ-000876,Skill Book: Mace Etiquette,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001261,OBJ-000877,Skill Book: Night Falls on Sentinel,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001262,OBJ-000878,Skill Book: The Importance of Where,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001263,OBJ-000879,Skill Book: Aevar Stone-Singer,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001264,OBJ-000880,Skill Book: Beggar,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001265,OBJ-000881,Skill Book: Guide to Better Thieving,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001266,OBJ-000882,Skill Book: Purloined Shadows,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001267,OBJ-000883,Skill Book: Thief,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001268,OBJ-000884,"Skill Book: 2920, Rain's Hand, v4",trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001269,OBJ-000885,"Skill Book: Mystery of Talara, v 2",trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001270,OBJ-000886,Skill Book: Racial Phylogeny,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001271,OBJ-000887,Skill Book: The Exodus,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001272,OBJ-000888,Skill Book: Withershins,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001273,OBJ-000889,Skill Book: Cherim's Heart,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
